V,CaMKt,cass,nai,nass,ki,kss,cansr,cajsr,cai,m,hf,hs,j,hsp,jp,mL,hL,hLp,a,iF,iS,ap,iFp,iSp,d,ff,fs,fcaf,fcas,jca,ffp,fcafp,nca,xrf,xrs,xs1,xs2,xk1,Jrelnp,Jrelp,
-87.909158,0.012794,0.000077,7.397034,7.397110,144.342343,144.342314,1.616805,1.581962,0.000078,0.007413,0.694886,0.694886,0.694882,0.451237,0.694878,0.000192,0.498409,0.267291,0.001007,0.999547,0.579990,0.000513,0.999547,0.631899,0.000000,1.000000,0.901571,1.000000,0.999757,0.999969,1.000000,1.000000,0.001852,0.000008,0.460731,0.284701,0.000195,0.996784,0.000000,0.000000,0.060025
