drug_name,conc,ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
quinidine,3237,22440,0.8109,NA,NA,NA,NA,14230,1.354,9246,1.253,NA,NA,353.4,1.444
quinidine,3237,43590,0.6082,NA,NA,NA,NA,11800,1.572,10810,1.254,NA,NA,372,1.139
quinidine,3237,33290,0.662,NA,NA,NA,NA,9473,2.247,9301,1.299,NA,NA,383.5,1.056
quinidine,3237,57730,0.6005,NA,NA,NA,NA,7902,2.3,8889,1.379,NA,NA,274.3,0.9831
quinidine,3237,63420,0.5455,NA,NA,NA,NA,10790,2.032,9258,1.376,NA,NA,386.9,0.8913
quinidine,3237,80990,0.4989,NA,NA,NA,NA,13430,1.389,9268,1.296,NA,NA,473.3,1.013
quinidine,3237,58250,0.5578,NA,NA,NA,NA,12420,1.445,9681,1.332,NA,NA,251.9,0.7143
quinidine,3237,44510,0.6106,NA,NA,NA,NA,11800,1.525,9245,1.378,NA,NA,398.4,1.099
quinidine,3237,55970,0.5958,NA,NA,NA,NA,12030,1.519,9644,1.371,NA,NA,300.5,0.8521
quinidine,3237,31200,0.7293,NA,NA,NA,NA,12930,1.45,11020,1.259,NA,NA,376.6,0.8507
quinidine,3237,53150,0.5903,NA,NA,NA,NA,13040,1.334,8836,1.591,NA,NA,299.2,0.9557
quinidine,3237,75660,0.4891,NA,NA,NA,NA,15190,1.15,8855,1.428,NA,NA,432.5,1.361
quinidine,3237,35650,0.6461,NA,NA,NA,NA,10070,1.78,9117,1.342,NA,NA,391.3,0.8971
quinidine,3237,51880,0.5742,NA,NA,NA,NA,13070,1.443,9094,1.391,NA,NA,283.8,0.9317
quinidine,3237,74780,0.5219,NA,NA,NA,NA,13000,1.279,8778,1.455,NA,NA,386,1.075
quinidine,3237,75040,0.5158,NA,NA,NA,NA,15020,1.181,8518,1.551,NA,NA,365.9,1.431
quinidine,3237,60820,0.5409,NA,NA,NA,NA,12560,1.424,11750,1.005,NA,NA,285.7,0.9434
quinidine,3237,42690,0.6118,NA,NA,NA,NA,13510,1.25,8650,1.486,NA,NA,361.1,1.102
quinidine,3237,57990,0.5854,NA,NA,NA,NA,12650,1.454,8569,1.58,NA,NA,280.7,1.089
quinidine,3237,57910,0.5932,NA,NA,NA,NA,12620,1.447,9425,1.391,NA,NA,317.6,1.006
quinidine,3237,48530,0.6012,NA,NA,NA,NA,10010,1.88,9578,1.23,NA,NA,345.6,1.066
quinidine,3237,52760,0.5931,NA,NA,NA,NA,13300,1.48,11180,1.139,NA,NA,372.2,0.927
quinidine,3237,64520,0.5552,NA,NA,NA,NA,15820,1.289,10460,1.109,NA,NA,339.5,0.9646
quinidine,3237,55180,0.5894,NA,NA,NA,NA,11470,1.545,11070,1.073,NA,NA,400,1.124
quinidine,3237,42440,0.618,NA,NA,NA,NA,10670,1.834,9813,1.261,NA,NA,391.3,1.067
quinidine,3237,61440,0.5563,NA,NA,NA,NA,18960,1.045,10780,1.156,NA,NA,351.2,1.234
quinidine,3237,70090,0.5337,NA,NA,NA,NA,12530,1.48,10200,1.31,NA,NA,391.8,1.525
quinidine,3237,53850,0.5835,NA,NA,NA,NA,9568,2.058,8997,1.339,NA,NA,309.8,1.008
quinidine,3237,53150,0.6045,NA,NA,NA,NA,16690,1.202,8637,1.449,NA,NA,311.5,1.069
quinidine,3237,56590,0.5644,NA,NA,NA,NA,12270,1.459,9808,1.42,NA,NA,412.8,1.305
quinidine,3237,40610,0.6467,NA,NA,NA,NA,14850,1.339,9596,1.354,NA,NA,284.9,0.8113
quinidine,3237,46260,0.5977,NA,NA,NA,NA,12070,1.57,8387,1.627,NA,NA,309.3,1.075
quinidine,3237,95110,0.4764,NA,NA,NA,NA,12730,1.69,9978,1.085,NA,NA,340.6,1.129
quinidine,3237,46150,0.6031,NA,NA,NA,NA,10700,1.718,9373,1.295,NA,NA,389.6,0.9271
quinidine,3237,77090,0.5307,NA,NA,NA,NA,9032,2.057,7818,1.417,NA,NA,314.5,0.8612
quinidine,3237,46880,0.6033,NA,NA,NA,NA,14030,1.372,9949,1.219,NA,NA,245.3,0.8525
quinidine,3237,42720,0.6103,NA,NA,NA,NA,13140,1.252,10170,1.229,NA,NA,352.9,1.111
quinidine,3237,33660,0.6418,NA,NA,NA,NA,12910,1.425,9852,1.373,NA,NA,327.2,0.863
quinidine,3237,43570,0.6131,NA,NA,NA,NA,11040,1.787,9208,1.169,NA,NA,346.2,1.367
quinidine,3237,50820,0.6161,NA,NA,NA,NA,15840,1.298,8366,1.423,NA,NA,345.4,0.9526
quinidine,3237,51230,0.5853,NA,NA,NA,NA,14630,1.353,12450,1.062,NA,NA,446.7,1.032
quinidine,3237,49850,0.5947,NA,NA,NA,NA,9376,1.993,8912,1.527,NA,NA,326.3,1.138
quinidine,3237,33360,0.6924,NA,NA,NA,NA,10290,1.951,10670,1.085,NA,NA,335,0.9159
quinidine,3237,66280,0.5249,NA,NA,NA,NA,21180,1.145,9226,1.212,NA,NA,343.1,0.8172
quinidine,3237,59910,0.5731,NA,NA,NA,NA,21460,1.043,10850,1.099,NA,NA,306.3,0.8443
quinidine,3237,211700,0.4065,NA,NA,NA,NA,26990,0.9171,9137,1.388,NA,NA,348.6,0.8799
quinidine,3237,282500,0.3658,NA,NA,NA,NA,13820,1.289,9896,1.236,NA,NA,357.3,1.019
quinidine,3237,153800,0.4423,NA,NA,NA,NA,14140,1.426,8482,1.585,NA,NA,302.3,1.132
quinidine,3237,31890,0.7362,NA,NA,NA,NA,10780,1.772,9454,1.202,NA,NA,374.7,1.298
quinidine,3237,60380,0.5575,NA,NA,NA,NA,13860,1.55,8830,1.382,NA,NA,383.3,0.9968
quinidine,3237,51910,0.5748,NA,NA,NA,NA,10950,1.618,9691,1.285,NA,NA,324.9,1.046
quinidine,3237,91660,0.5012,NA,NA,NA,NA,11900,1.293,10440,1.148,NA,NA,388.9,1.01
quinidine,3237,40780,0.6116,NA,NA,NA,NA,10230,1.911,9498,1.431,NA,NA,366.8,0.8679
quinidine,3237,51530,0.6154,NA,NA,NA,NA,12450,1.355,8770,1.367,NA,NA,298.6,0.919
quinidine,3237,64710,0.5323,NA,NA,NA,NA,11210,1.706,11090,1.123,NA,NA,397.9,1.037
quinidine,3237,40410,0.6521,NA,NA,NA,NA,15240,1.165,8717,1.551,NA,NA,304.3,1.133
quinidine,3237,39040,0.6714,NA,NA,NA,NA,21120,0.9779,10310,1.32,NA,NA,301.2,0.8667
quinidine,3237,46900,0.6088,NA,NA,NA,NA,12170,1.474,8093,1.693,NA,NA,372.6,1.188
quinidine,3237,38500,0.6524,NA,NA,NA,NA,10780,1.901,10130,1.144,NA,NA,386.3,1.013
quinidine,3237,85860,0.51,NA,NA,NA,NA,10230,1.77,8790,1.458,NA,NA,337.8,0.9972
quinidine,3237,42950,0.6062,NA,NA,NA,NA,11000,1.509,9469,1.335,NA,NA,383.2,1.228
quinidine,3237,47180,0.6167,NA,NA,NA,NA,13200,1.428,11140,1.317,NA,NA,306.5,0.9395
quinidine,3237,71660,0.5244,NA,NA,NA,NA,10210,1.836,8762,1.369,NA,NA,402.4,1.201
quinidine,3237,100200,0.4784,NA,NA,NA,NA,9957,1.857,9816,1.255,NA,NA,349.4,0.9421
quinidine,3237,69770,0.5117,NA,NA,NA,NA,11350,1.532,8817,1.459,NA,NA,364.2,0.9302
quinidine,3237,54270,0.5719,NA,NA,NA,NA,17320,1.115,8211,1.621,NA,NA,335.7,0.9158
quinidine,3237,60550,0.5333,NA,NA,NA,NA,12190,1.645,8745,1.489,NA,NA,325.4,0.9816
quinidine,3237,68250,0.5344,NA,NA,NA,NA,12620,1.505,8634,1.354,NA,NA,346.4,1.091
quinidine,3237,44480,0.6412,NA,NA,NA,NA,11780,1.511,9198,1.358,NA,NA,290,0.8691
quinidine,3237,41840,0.6091,NA,NA,NA,NA,11890,1.743,9747,1.224,NA,NA,315.2,1.141
quinidine,3237,48600,0.6536,NA,NA,NA,NA,15550,1.282,10110,1.298,NA,NA,361.2,1.373
